scenario,trip_id,vehicle_id,powertrain,route_id,route_family,direction,departure,arrival,departure_min,arrival_min,service_distance_km,service_minutes,distance_source
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1735,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,17:35,18:31,1055,1111,9.376639,56,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1739,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,17:39,18:26,1059,1106,8.763639,47,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1744,8270c9a2-ed1f-4508-81a0-0903ddc4924c,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,17:44,18:35,1064,1115,8.878174,51,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1745,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,17:45,18:35,1065,1115,9.262104,50,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1753,4159394a-daba-42d9-aa73-3474613ab9f1,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,17:53,18:49,1073,1129,9.376639,56,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1757,cf7b771e-a6ac-4e0b-9738-ad3901a68307,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,17:57,18:44,1077,1124,8.763639,47,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1802,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,18:02,18:53,1082,1133,8.878174,51,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1807,b46f03c3-cfd6-4398-ad6a-a3bbfac7528f,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,18:07,18:50,1087,1130,9.262104,43,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1810,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,18:10,19:06,1090,1146,9.376639,56,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1818,3e38e74f-191a-4b72-8061-59f0020151e3,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,18:18,18:59,1098,1139,8.763639,41,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1818,58bf7ff7-1083-4fbf-84b3-58d45c129f30,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,18:18,19:09,1098,1149,8.878174,51,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1825,83b7c190-860f-449d-9fa5-cf6acc616e22,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,18:25,19:08,1105,1148,9.262104,43,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1827,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,18:27,19:23,1107,1163,9.376639,56,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1836,89d3f73a-7cd0-421c-8e62-45a073264f6c,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,18:36,19:17,1116,1157,8.763639,41,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1836,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,18:36,19:23,1116,1163,8.878174,47,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1844,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-e3a3088fd8ba,渋23,inbound,18:44,19:26,1124,1166,9.262104,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1845,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,18:45,19:38,1125,1178,9.376639,53,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1854,cf7b771e-a6ac-4e0b-9738-ad3901a68307,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,18:54,19:41,1134,1181,8.878174,47,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1855,8270c9a2-ed1f-4508-81a0-0903ddc4924c,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,18:55,19:35,1135,1175,8.763639,40,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1900,b46f03c3-cfd6-4398-ad6a-a3bbfac7528f,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,19:00,19:52,1140,1192,9.376639,52,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1902,4159394a-daba-42d9-aa73-3474613ab9f1,BEV,odpt-route-e3a3088fd8ba,渋23,inbound,19:02,19:44,1142,1184,9.262104,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1909,3e38e74f-191a-4b72-8061-59f0020151e3,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,19:09,19:55,1149,1195,8.878174,46,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1914,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,19:14,19:52,1154,1192,8.763639,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1918,83b7c190-860f-449d-9fa5-cf6acc616e22,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,19:18,20:10,1158,1210,9.376639,52,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602850.Yougaeki.00240311.2.Weekday.1919,58bf7ff7-1083-4fbf-84b3-58d45c129f30,BEV,odpt-route-e046125fefb1,渋22,inbound,19:19,19:29,1159,1169,2.743056,10,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1921,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-e3a3088fd8ba,渋23,inbound,19:21,20:01,1161,1201,9.262104,40,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1927,89d3f73a-7cd0-421c-8e62-45a073264f6c,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,19:27,20:13,1167,1213,8.878174,46,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602974.Shibuyaeki.00240050.5.Weekday.1930,builder-bev-tsurumaki-008,BEV,odpt-route-4109a31659bc,渋21,inbound,19:30,19:54,1170,1194,5.817547,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1934,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,19:34,20:12,1174,1212,8.763639,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1936,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,19:36,20:25,1176,1225,9.376639,49,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.1942,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,19:42,20:20,1182,1220,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.1945,8270c9a2-ed1f-4508-81a0-0903ddc4924c,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,19:45,20:28,1185,1228,8.878174,43,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.1948,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-af678f3a3006,渋23,inbound,19:48,20:01,1188,1201,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.1954,4159394a-daba-42d9-aa73-3474613ab9f1,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,19:54,20:43,1194,1243,9.376639,49,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.1955,58bf7ff7-1083-4fbf-84b3-58d45c129f30,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,19:55,20:30,1195,1230,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2002,b46f03c3-cfd6-4398-ad6a-a3bbfac7528f,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,20:02,20:40,1202,1240,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.2003,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,20:03,20:45,1203,1245,8.878174,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.2012,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-fb12ae43f5b0,渋23,outbound,20:12,21:00,1212,1260,9.376639,48,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2015,3e38e74f-191a-4b72-8061-59f0020151e3,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,20:15,20:50,1215,1250,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602974.Shibuyaeki.00240050.5.Weekday.2018,e56620e3-804c-41a3-9441-b054b74c1392,BEV,odpt-route-4109a31659bc,渋21,inbound,20:18,20:42,1218,1242,5.817547,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.2022,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,20:22,21:04,1222,1264,8.878174,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2022,83b7c190-860f-449d-9fa5-cf6acc616e22,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,20:22,21:00,1222,1260,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602850.Yougaeki.00240311.2.Weekday.2023,cf7b771e-a6ac-4e0b-9738-ad3901a68307,BEV,odpt-route-e046125fefb1,渋22,inbound,20:23,20:33,1223,1233,2.743056,10,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.2031,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,20:31,21:19,1231,1279,9.376639,48,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2035,89d3f73a-7cd0-421c-8e62-45a073264f6c,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,20:35,21:10,1235,1270,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602969.Shibuyaeki.00240050.5.Weekday.2040,58bf7ff7-1083-4fbf-84b3-58d45c129f30,BEV,odpt-route-a6b5e7bf98f7,渋22,outbound,20:40,21:22,1240,1282,8.878174,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2042,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-e3a3088fd8ba,渋23,inbound,20:42,21:20,1242,1280,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602972.Shibuyaeki.00240050.5.Weekday.2050,b46f03c3-cfd6-4398-ad6a-a3bbfac7528f,ICE,odpt-route-fb12ae43f5b0,渋23,outbound,20:50,21:38,1250,1298,9.376639,48,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2055,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,20:55,21:30,1255,1290,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602324.Shibuyaeki.00240050.5.Weekday.2100,3e38e74f-191a-4b72-8061-59f0020151e3,BEV,odpt-route-5274690b4073,渋22,outbound,21:00,21:42,1260,1302,8.763616,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2102,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,21:02,21:40,1262,1300,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600088.Shibuyaeki.00240050.5.Weekday.2110,83b7c190-860f-449d-9fa5-cf6acc616e22,ICE,odpt-route-3da308a5063b,渋23,outbound,21:10,21:57,1270,1317,9.262081,47,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2110,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-af678f3a3006,渋23,inbound,21:10,21:23,1270,1283,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2115,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,21:15,21:50,1275,1310,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602324.Shibuyaeki.00240050.5.Weekday.2120,89d3f73a-7cd0-421c-8e62-45a073264f6c,BEV,odpt-route-5274690b4073,渋22,outbound,21:20,22:02,1280,1322,8.763616,42,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2129,8270c9a2-ed1f-4508-81a0-0903ddc4924c,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,21:29,22:04,1289,1324,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600088.Shibuyaeki.00240050.5.Weekday.2130,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-3da308a5063b,渋23,outbound,21:30,22:14,1290,1334,9.262081,44,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2136,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,21:36,22:14,1296,1334,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602324.Shibuyaeki.00240050.5.Weekday.2140,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-5274690b4073,渋22,outbound,21:40,22:21,1300,1341,8.763616,41,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2141,4159394a-daba-42d9-aa73-3474613ab9f1,BEV,odpt-route-af678f3a3006,渋23,inbound,21:41,21:54,1301,1314,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600088.Shibuyaeki.00240050.5.Weekday.2150,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-3da308a5063b,渋23,outbound,21:50,22:34,1310,1354,9.262081,44,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602849.Yougaeki.00240311.2.Weekday.2152,58bf7ff7-1083-4fbf-84b3-58d45c129f30,BEV,odpt-route-206aa2ef5f3a,渋22,inbound,21:52,22:27,1312,1347,8.763639,35,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602324.Shibuyaeki.00240050.5.Weekday.2200,66629acd-98e0-4911-bc68-cd1c9b434a49,BEV,odpt-route-5274690b4073,渋22,outbound,22:00,22:41,1320,1361,8.763616,41,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.2202,b46f03c3-cfd6-4398-ad6a-a3bbfac7528f,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,22:02,22:40,1322,1360,9.262104,38,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602850.Yougaeki.00240311.2.Weekday.2205,3e38e74f-191a-4b72-8061-59f0020151e3,BEV,odpt-route-e046125fefb1,渋22,inbound,22:05,22:15,1325,1335,2.743056,10,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602236.Shibuyaeki.00240050.5.Weekday.2206,builder-bev-tsurumaki-007,BEV,odpt-route-733dcb7dff82,渋21,inbound,22:06,22:30,1326,1350,5.702989,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600088.Shibuyaeki.00240050.5.Weekday.2212,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-3da308a5063b,渋23,outbound,22:12,22:56,1332,1376,9.262081,44,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2217,83b7c190-860f-449d-9fa5-cf6acc616e22,ICE,odpt-route-af678f3a3006,渋23,inbound,22:17,22:30,1337,1350,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602236.Shibuyaeki.00240050.5.Weekday.2218,0c9b7317-11ce-4340-ad98-a702eaacaaa4,BEV,odpt-route-733dcb7dff82,渋21,inbound,22:18,22:42,1338,1362,5.702989,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602850.Yougaeki.00240311.2.Weekday.2224,89d3f73a-7cd0-421c-8e62-45a073264f6c,BEV,odpt-route-e046125fefb1,渋22,inbound,22:24,22:34,1344,1354,2.743056,10,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004600088.Shibuyaeki.00240050.5.Weekday.2224,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-3da308a5063b,渋23,outbound,22:24,23:08,1344,1388,9.262081,44,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602325.Shibuyaeki.00240050.5.Weekday.2230,0549a411-fd2a-4339-b4a3-45a3b7d37898,BEV,odpt-route-844516ff5c40,渋21,inbound,22:30,22:44,1350,1364,3.376188,14,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602236.Shibuyaeki.00240050.5.Weekday.2237,2e2015fd-c7c1-4c32-8498-ebb6be29cc4c,BEV,odpt-route-733dcb7dff82,渋21,inbound,22:37,23:01,1357,1381,5.702989,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2237,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-af678f3a3006,渋23,inbound,22:37,22:50,1357,1370,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602236.Shibuyaeki.00240050.5.Weekday.2244,1804ab20-a2a0-475c-b4d0-71d8a72c192f,BEV,odpt-route-733dcb7dff82,渋21,inbound,22:44,23:08,1364,1388,5.702989,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu22.0004602850.Yougaeki.00240311.2.Weekday.2244,4f5a4c1d-cac3-4fd2-87a8-cf0049c71ebe,BEV,odpt-route-e046125fefb1,渋22,inbound,22:44,22:54,1364,1374,2.743056,10,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu21.0004602236.Shibuyaeki.00240050.5.Weekday.2250,35f95479-c68e-40bc-b31a-1f0a5490227c,BEV,odpt-route-733dcb7dff82,渋21,inbound,22:50,23:14,1370,1394,5.702989,24,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2259,992b60f3-a928-4505-ad03-258145614671,ICE,odpt-route-af678f3a3006,渋23,inbound,22:59,23:12,1379,1392,3.241521,13,trip_stop_sequence_polyline_haversine
SUNNY,odpt.BusTimetable:TokyuBus.Shibu23.0004602174.Soshigayaookuraeki.00240324.1.Weekday.2311,a645e188-64a8-4244-9882-49f00eeb8a62,BEV,odpt-route-af678f3a3006,渋23,inbound,23:11,23:24,1391,1404,3.241521,13,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu23.0004602189.Kamimachi.00240159.b.Weekday.0551,ff03ad3a-409a-43ef-9c63-384bacb5f9d2,BEV,odpt-route-d398fae40154,渋23,outbound,05:51,06:11,351,371,3.775663,20,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0558,35f95479-c68e-40bc-b31a-1f0a5490227c,BEV,odpt-route-495b9472e61b,渋21,outbound,05:58,06:25,358,385,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0603,2e2015fd-c7c1-4c32-8498-ebb6be29cc4c,BEV,odpt-route-495b9472e61b,渋21,outbound,06:03,06:30,363,390,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004602125.Sakurashougakkou.00240160.a.Weekday.0605,e56620e3-804c-41a3-9441-b054b74c1392,BEV,odpt-route-599baa9cb2fb,渋21,outbound,06:05,06:34,365,394,5.703012,29,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0608,e0772317-52e2-4e70-bfc8-1eb486f0f75c,BEV,odpt-route-495b9472e61b,渋21,outbound,06:08,06:35,368,395,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu22.0004602328.Kamimachi.00240159.b.Weekday.0610,cf7b771e-a6ac-4e0b-9738-ad3901a68307,BEV,odpt-route-0b2ab9e74da1,渋22,outbound,06:10,06:26,370,386,3.277198,16,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0613,1804ab20-a2a0-475c-b4d0-71d8a72c192f,BEV,odpt-route-495b9472e61b,渋21,outbound,06:13,06:40,373,400,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu23.0004600812.Soshigayaookuraeki.00240324.1.Weekday.0615,e4463ae4-7450-4ea4-b9e5-46962d854a07,ICE,odpt-route-e3a3088fd8ba,渋23,inbound,06:15,06:58,375,418,9.262104,43,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0618,dcf6407f-77ac-4c32-a840-49fcc7f9a525,BEV,odpt-route-495b9472e61b,渋21,outbound,06:18,06:45,378,405,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu23.0004602189.Kamimachi.00240159.b.Weekday.0620,3acd650a-ca8c-4114-9922-f514a915f460,BEV,odpt-route-d398fae40154,渋23,outbound,06:20,06:40,380,400,3.775663,20,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0623,d225af48-8eec-47b7-abb1-34cfe83e31f0,BEV,odpt-route-495b9472e61b,渋21,outbound,06:23,06:50,383,410,5.508238,27,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004602125.Sakurashougakkou.00240160.a.Weekday.0623,d10aa797-db07-40a2-b52b-d4caf02ff33b,BEV,odpt-route-599baa9cb2fb,渋21,outbound,06:23,06:52,383,412,5.703012,29,trip_stop_sequence_polyline_haversine
RAIN,odpt.BusTimetable:TokyuBus.Shibu21.0004600838.Kamimachieki.00240154.a.Weekday.0628,0549a411-fd2a-4339-b4a3-45a3b7d37898,BEV,odpt-route-495b9472e61b,渋21,outbound,06:28,06:55,388,415,5.508238,27,trip_stop_sequence_polyline_haversine
